farm_id,dekad,ndvi,cloud_cover_pct,precipitation_mm,temperature_c,lat,lon,area_m2
farm_mumbwa,2025-03-3,0.5394700389240558,12.513600666666667,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-04-1,0.5493049425038382,14.5222375,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-04-3,0.5343053326392937,6.664979,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-05-1,0.5220024763517039,2.2353514999999997,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-05-2,0.4689539957218194,0.17668566666666666,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-05-3,0.4390907597047387,6.0932275,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-06-1,0.3983327965810308,10.457054333333334,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-06-2,0.3403142669270566,4.669482,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_mumbwa,2025-06-3,0.3639732691883481,0.03124025,48.11764705882353,23.502209944751378,-14.98293,27.0619,15000
farm_serenje,2024-12-1,0.37705076937186316,0.131844,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2024-12-2,0.38826536116894705,10.730904666666666,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2024-12-3,-0.0037683092631751215,11.117472,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-02-2,0.616521345307488,27.387306,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-03-3,0.39302733829878667,17.9597285,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-04-2,0.3379753586869923,9.811587,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-05-1,0.5260985736442119,6.322282,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-05-2,0.4762834132238699,18.529972,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-06-1,0.4657506808200944,5.999565666666666,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-06-2,0.46417258242849296,10.950279,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_serenje,2025-06-3,0.435295749605527,0.7283056666666666,82.30909090909091,21.914917127071824,-13.35,30.2,10000
farm_tara,2024-11-1,0.16748965895644,1.417779,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2024-11-2,0.16949886551015683,29.997718,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2024-11-3,0.2961868132690157,2.48387,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2024-12-1,0.3103375637439858,10.00995,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2024-12-2,0.330208806046146,11.753118,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2024-12-3,0.43383519721285807,15.909907,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-01-3,0.41486371730291927,23.420762,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-03-3,0.6357652069127863,4.953921,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-04-1,0.4925386112259319,11.854902500000001,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-05-1,0.46290555297265,8.2938145,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-05-2,0.4418230441572,6.4688680000000005,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-05-3,0.3608915203264331,2.667087,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-06-1,0.15437494785717498,23.116486,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-06-2,0.2646480623136449,0.6889824999999999,45.5,22.433149171270717,-16.95,26.7833,8000
farm_tara,2025-06-3,0.2512358893450462,0.0019175,45.5,22.433149171270717,-16.95,26.7833,8000
